Dimension-x,Dimension-y,labels
0.131487,0.195040,4.000000
0.372601,0.241385,5.000000
0.521505,0.308727,6.000000
0.649563,0.542001,7.000000
0.792020,0.878076,8.000000
0.526826,0.894411,9.000000
0.809068,0.751219,10.000000
0.190868,0.774787,1.000000
0.074348,0.761778,2.000000
0.180612,0.346076,3.000000
0.127125,0.090292,4.000000
0.489567,0.332244,5.000000
0.671744,0.293897,6.000000
0.744819,0.537005,7.000000
0.839854,0.803569,8.000000
0.684165,0.934853,9.000000
0.962158,0.775893,10.000000
0.267506,0.813412,1.000000
0.150997,0.733724,2.000000
0.114960,0.283241,3.000000
0.191538,0.058115,4.000000
0.472116,0.263896,5.000000
0.673125,0.405406,6.000000
0.674551,0.559870,7.000000
0.823817,0.737364,8.000000
0.632768,0.898515,9.000000
0.900737,0.812897,10.000000
0.202655,0.804142,1.000000
0.108823,0.695808,2.000000
0.112682,0.325800,3.000000
0.134374,0.083817,4.000000
0.420689,0.286500,5.000000
0.633329,0.366992,6.000000
0.627096,0.487598,7.000000
0.816303,0.779507,8.000000
0.653318,0.850539,9.000000
0.914790,0.808502,10.000000
0.331510,0.875188,1.000000
0.031933,0.647702,2.000000
0.139860,0.269639,3.000000
0.121921,0.000000,4.000000
0.478920,0.232124,5.000000
0.672170,0.342639,6.000000
0.627373,0.456817,7.000000
0.718024,0.693359,8.000000
0.587313,0.996044,9.000000
0.844458,0.910551,10.000000
0.252194,0.781950,1.000000
0.095703,0.750628,2.000000
0.187838,0.296171,3.000000
0.220156,0.130484,4.000000
0.472259,0.217672,5.000000
0.667471,0.411934,6.000000
0.720628,0.446680,7.000000
0.828599,0.804462,8.000000
0.648193,0.919149,9.000000
0.847290,0.894087,10.000000
0.345404,0.837686,1.000000
0.122841,0.746836,2.000000
0.058105,0.289298,3.000000
0.175907,0.061109,4.000000
0.485384,0.185139,5.000000
0.704328,0.297105,6.000000
0.668338,0.479613,7.000000
0.808151,0.715686,8.000000
0.709828,0.988186,9.000000
0.849270,0.771638,10.000000
0.217576,0.702336,1.000000
0.115751,0.712068,2.000000
0.180286,0.326431,3.000000
0.234159,0.140021,4.000000
0.427477,0.210711,5.000000
0.646576,0.352827,6.000000
0.598404,0.549113,7.000000
0.716179,0.793379,8.000000
0.584426,1.000000,9.000000
0.953780,0.736470,10.000000
0.344755,0.845139,1.000000
0.071096,0.753496,2.000000
0.079621,0.325282,3.000000
0.179317,0.179070,4.000000
0.556458,0.241112,5.000000
0.603901,0.424614,6.000000
0.699290,0.468070,7.000000
0.813383,0.752646,8.000000
0.522637,0.892694,9.000000
1.000000,0.780255,10.000000
0.176418,0.745557,1.000000
0.049250,0.650691,2.000000
0.077759,0.341510,3.000000
0.245278,0.126713,4.000000
0.533401,0.209837,5.000000
0.547437,0.291435,6.000000
0.590959,0.550078,7.000000
0.802053,0.804698,8.000000
0.537338,0.880178,9.000000
0.984690,0.796079,10.000000
0.156730,0.871970,1.000000
0.000000,0.750057,2.000000
0.211529,0.175461,3.000000
0.198190,0.010471,4.000000
0.426572,0.250430,5.000000
0.594385,0.412765,6.000000
0.647678,0.578200,7.000000
0.666951,0.782289,8.000000
0.646986,0.840706,9.000000
0.966143,0.803649,10.000000
0.242440,0.840896,1.000000
0.084150,0.686112,2.000000
0.220331,0.199435,3.000000
0.172432,0.039866,4.000000
0.471126,0.230026,5.000000
0.690209,0.315824,6.000000
0.699062,0.445215,7.000000
0.818290,0.779394,8.000000
0.593080,0.842420,9.000000
0.830095,0.869179,10.000000
0.242061,0.860005,1.000000
0.170768,0.765376,2.000000
0.150800,0.322776,3.000000
0.146676,0.081872,4.000000
0.461746,0.316282,5.000000
0.642228,0.430952,6.000000
0.678527,0.443795,7.000000
0.835209,0.836856,8.000000
0.603088,0.867784,9.000000
0.957632,0.792500,10.000000
0.262608,0.831692,1.000000
0.175607,0.706140,2.000000
0.151545,0.227501,3.000000
0.098936,0.107032,4.000000
0.406310,0.209275,5.000000
0.592090,0.315013,6.000000
0.677164,0.429898,7.000000
0.761330,0.832011,8.000000
0.666394,0.903453,9.000000
0.976017,0.836280,10.000000
